TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
142,6864,2023-08-01 00:00:00,Card Payment,8293.702244,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,32.1,0,0,365,3327.66,Middle Income Segment,Gold Card with Travel Benefits
143,8526,2023-07-27 00:00:00,Deposit,441.1094023,Savings Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,434,3216.56,Middle Income Segment,Mid-tier Savings Booster
144,9901,2023-12-21 00:00:00,Withdrawal,2945.011275,Checking Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,720,5890.59,Middle Income Segment,Mid-tier Savings Booster
145,6575,2023-03-19 00:00:00,Fee,3923.235026,Checking Account,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,840,2177.58,Low Income Segment,Financial Literacy Program Access
146,6530,2023-09-28 00:00:00,Fee,2728.725019,Savings Account,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,325,1713.13,Low Income Segment,No-Fee Basic Account
147,5413,2023-11-27 00:00:00,Deposit,11703.86637,Loan,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,24.92,0,745,8971.62,High Income Segment,Premium Investment Services
148,4748,2023-09-08 00:00:00,Loan Payment,338.5928201,Checking Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,152.41,688,9060.84,High Income Segment,Premium Investment Services
149,1663,2024-12-16 00:00:00,Card Payment,4322.291532,Savings Account,Student,Seville,37.3891,-5.9845,Online,EUR,0,0,0,643,6621.95,Middle Income Segment,Mid-tier Savings Booster
150,2998,2024-06-10 00:00:00,Transfer,8229.949784,Mortgage,Gold,Bilbao,43.263,-2.935,ATM,USD,0,0,0,712,5585,Middle Income Segment,Mid-tier Savings Booster
151,8994,2023-02-24 00:00:00,Fee,5429.339591,Credit Card,Student,Bilbao,43.263,-2.935,Branch,EUR,32.1,0,0,717,1736.58,Low Income Segment,Financial Literacy Program Access
152,2495,2024-03-14 00:00:00,Withdrawal,3985.790714,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,USD,0,38.99,0,700,4981.79,Middle Income Segment,Personal Loan Cashback Offer
153,4304,2023-07-23 00:00:00,Loan Payment,7995.880336,Loan,Student,Valencia,39.4699,-0.3763,ATM,EUR,0,68.21,57.62,322,4683.03,Middle Income Segment,Personal Loan Cashback Offer
154,4763,2023-03-25 00:00:00,Deposit,9636.769382,Mortgage,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,469,1019.83,Low Income Segment,Financial Literacy Program Access
155,6232,2023-03-23 00:00:00,Deposit,1482.420673,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,760,9780.41,High Income Segment,Premium Investment Services
156,2853,2025-04-10 00:00:00,Withdrawal,8409.992332,Loan,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,97.6,0,819,7914.15,High Income Segment,Premium Investment Services
157,7585,2024-08-29 00:00:00,Card Payment,2615.908114,Credit Card,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0.6,0,0,454,3460.4,Middle Income Segment,Gold Card with Travel Benefits
158,2291,2023-05-15 00:00:00,Card Payment,10267.49743,Mortgage,Student,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,445,8931.89,High Income Segment,Exclusive Platinum Package
159,4581,2023-05-03 00:00:00,Loan Payment,7602.95073,Loan,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,91.8,187.41,347,7310.3,High Income Segment,Premium Investment Services
160,8554,2024-04-21 00:00:00,Withdrawal,10671.85115,Mortgage,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,815,3304.05,Middle Income Segment,Mid-tier Savings Booster
161,8280,2023-02-20 00:00:00,Fee,161.2606692,Checking Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,653,5041.82,Middle Income Segment,Mid-tier Savings Booster
162,2636,2024-04-25 00:00:00,Loan Payment,629.6931116,Savings Account,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0,0,170.35,847,9297.32,High Income Segment,Premium Investment Services
163,4696,2023-01-19 00:00:00,Transfer,12521.28745,Mortgage,Gold,Murcia,37.9847,-1.1287,Mobile,USD,0,0,0,577,2772.25,Low Income Segment,Financial Literacy Program Access
164,1698,2023-04-10 00:00:00,Transfer,2973.676373,Checking Account,Student,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,781,6444.31,Middle Income Segment,Mid-tier Savings Booster
165,5737,2024-11-10 00:00:00,Withdrawal,10391.06727,Loan,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,74.53,0,428,5083.44,Middle Income Segment,Personal Loan Cashback Offer
166,1854,2025-05-18 00:00:00,Transfer,789.8324628,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,USD,0,89.91,0,757,5159.22,Middle Income Segment,Personal Loan Cashback Offer
167,9164,2023-12-14 00:00:00,Withdrawal,6001.283054,Checking Account,Student,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,844,5602.92,Middle Income Segment,Mid-tier Savings Booster
168,6855,2024-07-12 00:00:00,Fee,1051.458568,Loan,Standard,Zaragoza,41.6488,-0.8891,Branch,USD,0,31.08,0,757,9721.83,High Income Segment,Premium Investment Services
169,8392,2024-04-27 00:00:00,Card Payment,5821.531611,Loan,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,85.17,0,642,5864.17,Middle Income Segment,Personal Loan Cashback Offer
170,7528,2024-05-30 00:00:00,Fee,11642.06991,Loan,Platinum,Murcia,37.9847,-1.1287,Online,EUR,0,17.7,0,666,4347.97,Middle Income Segment,Personal Loan Cashback Offer
171,6249,2024-07-23 00:00:00,Withdrawal,612.9153096,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,724,8718.46,High Income Segment,Premium Investment Services
172,6172,2024-03-11 00:00:00,Fee,2739.489699,Checking Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,444,6818.76,Middle Income Segment,Mid-tier Savings Booster
173,2707,2024-09-28 00:00:00,Transfer,7730.519737,Mortgage,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,576,8435.16,High Income Segment,Exclusive Platinum Package
174,6791,2024-09-24 00:00:00,Fee,8798.837387,Credit Card,Standard,Murcia,37.9847,-1.1287,Online,EUR,2.41,0,0,349,3884.35,Middle Income Segment,Gold Card with Travel Benefits
175,6535,2024-12-01 00:00:00,Transfer,1662.396798,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,652,8622.2,High Income Segment,Premium Investment Services
176,5931,2023-11-12 00:00:00,Card Payment,10022.95806,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,74.24,0,578,1191.87,Low Income Segment,Financial Literacy Program Access
177,4510,2023-07-19 00:00:00,Card Payment,7027.416481,Credit Card,Student,Valencia,39.4699,-0.3763,ATM,USD,39.91,0,0,753,7551.28,High Income Segment,Exclusive Platinum Package
178,1202,2024-08-27 00:00:00,Transfer,3010.289714,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,13.55,0,0,623,5037.89,Middle Income Segment,Gold Card with Travel Benefits
179,5218,2023-05-09 00:00:00,Deposit,2662.766114,Checking Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,347,2487.82,Low Income Segment,Financial Literacy Program Access
180,9958,2024-05-08 00:00:00,Fee,1495.801878,Checking Account,Platinum,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,339,9114.49,High Income Segment,Premium Investment Services
181,5389,2024-12-12 00:00:00,Fee,6781.064919,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,4,0,0,458,9366.83,High Income Segment,Exclusive Platinum Package
182,3327,2023-12-31 00:00:00,Withdrawal,4394.423418,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,548,4704.12,Middle Income Segment,Mid-tier Savings Booster
183,9004,2023-03-02 00:00:00,Withdrawal,2321.361108,Mortgage,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,616,1344.01,Low Income Segment,Financial Literacy Program Access
184,3931,2023-05-02 00:00:00,Loan Payment,9244.64848,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,18.96,787,1544.78,Low Income Segment,Financial Literacy Program Access
185,8777,2024-12-01 00:00:00,Transfer,2489.796787,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,382,4425.78,Middle Income Segment,Mid-tier Savings Booster
186,1197,2023-01-23 00:00:00,Card Payment,466.3689548,Savings Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0,0,0,312,6826.22,Middle Income Segment,Mid-tier Savings Booster
187,8125,2025-04-13 00:00:00,Card Payment,4757.365377,Savings Account,Gold,Seville,37.3891,-5.9845,Mobile,USD,0,0,0,597,1977.82,Low Income Segment,No-Fee Basic Account
188,2930,2023-08-10 00:00:00,Deposit,10366.7187,Loan,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,27.77,0,617,6000.76,Middle Income Segment,Personal Loan Cashback Offer
189,7287,2023-11-29 00:00:00,Transfer,1072.093145,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,379,7686.4,High Income Segment,Exclusive Platinum Package
190,9800,2023-04-27 00:00:00,Fee,11563.85896,Loan,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,90.58,0,569,5680.7,Middle Income Segment,Personal Loan Cashback Offer
191,5282,2023-03-10 00:00:00,Loan Payment,13659.65539,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,130.87,770,9589.84,High Income Segment,Exclusive Platinum Package
192,3511,2023-12-17 00:00:00,Transfer,421.9746183,Credit Card,Gold,Barcelona,41.3874,2.1686,Branch,EUR,18.11,0,0,692,9823.08,High Income Segment,Exclusive Platinum Package
193,1659,2023-07-06 00:00:00,Loan Payment,2511.553498,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,63.22,182.83,791,4343.97,Middle Income Segment,Personal Loan Cashback Offer
194,3811,2025-04-21 00:00:00,Transfer,3505.142013,Savings Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,347,3372.51,Middle Income Segment,Mid-tier Savings Booster
195,8098,2023-01-15 00:00:00,Fee,13926.03596,Mortgage,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,390,7327.52,High Income Segment,Exclusive Platinum Package
196,7546,2024-06-21 00:00:00,Fee,4106.632615,Savings Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,399,2383.1,Low Income Segment,No-Fee Basic Account
197,2986,2025-05-01 00:00:00,Transfer,2203.812635,Checking Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,498,7599.31,High Income Segment,Premium Investment Services
198,9338,2025-02-22 00:00:00,Card Payment,512.6313659,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,409,5142.09,Middle Income Segment,Mid-tier Savings Booster
199,3911,2023-01-12 00:00:00,Card Payment,7053.840374,Mortgage,Student,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,435,7360.8,High Income Segment,Exclusive Platinum Package
200,2734,2024-07-01 00:00:00,Deposit,463.2414391,Savings Account,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,619,5087.3,Middle Income Segment,Mid-tier Savings Booster
201,2843,2024-09-25 00:00:00,Fee,1227.317964,Savings Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,540,2191.48,Low Income Segment,No-Fee Basic Account
202,9680,2023-02-27 00:00:00,Withdrawal,3194.64006,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,731,3888.45,Middle Income Segment,Mid-tier Savings Booster
203,3976,2024-04-18 00:00:00,Deposit,7383.26246,Mortgage,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,591,5420.52,Middle Income Segment,Mid-tier Savings Booster
204,2959,2024-09-09 00:00:00,Transfer,3690.901194,Credit Card,Business,Valencia,39.4699,-0.3763,ATM,EUR,0.22,0,0,458,7761.79,High Income Segment,Exclusive Platinum Package
205,6759,2024-12-05 00:00:00,Deposit,7252.300906,Checking Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,621,7232.26,High Income Segment,Premium Investment Services
206,7694,2024-12-24 00:00:00,Withdrawal,966.5519908,Savings Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,836,4470.53,Middle Income Segment,Mid-tier Savings Booster
207,3385,2023-01-12 00:00:00,Fee,4773.181335,Credit Card,Gold,Madrid,40.4168,-3.7038,Online,EUR,19.16,0,0,316,2095.59,Low Income Segment,Financial Literacy Program Access
208,5736,2024-05-14 00:00:00,Fee,2862.759268,Savings Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,695,2165.77,Low Income Segment,No-Fee Basic Account
209,2802,2025-03-04 00:00:00,Card Payment,4807.008611,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,599,4788.21,Middle Income Segment,Mid-tier Savings Booster
210,9155,2025-02-03 00:00:00,Fee,6901.599752,Credit Card,Standard,Seville,37.3891,-5.9845,Mobile,EUR,23.18,0,0,306,1790.86,Low Income Segment,Financial Literacy Program Access
211,9120,2023-04-25 00:00:00,Card Payment,12924.34488,Mortgage,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,675,3157.09,Middle Income Segment,Mid-tier Savings Booster
212,7616,2024-08-25 00:00:00,Withdrawal,6728.910196,Loan,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,72.87,0,767,7335.86,High Income Segment,Premium Investment Services
213,6534,2023-01-15 00:00:00,Deposit,3898.450804,Savings Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,664,1883.12,Low Income Segment,No-Fee Basic Account
214,5061,2023-04-25 00:00:00,Transfer,482.698099,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,641,4662.06,Middle Income Segment,Mid-tier Savings Booster
215,1262,2023-08-23 00:00:00,Transfer,1512.471043,Credit Card,Business,Murcia,37.9847,-1.1287,ATM,EUR,48.88,0,0,781,8024.65,High Income Segment,Exclusive Platinum Package
216,7287,2025-03-17 00:00:00,Deposit,5743.382748,Loan,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,61.43,0,791,1324.37,Low Income Segment,Financial Literacy Program Access
217,9815,2023-04-18 00:00:00,Fee,4594.500122,Savings Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,751,6082.81,Middle Income Segment,Mid-tier Savings Booster
218,3049,2024-04-14 00:00:00,Card Payment,6606.273348,Loan,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,8.93,0,323,1517.16,Low Income Segment,Financial Literacy Program Access
219,6423,2024-04-26 00:00:00,Transfer,4234.026866,Credit Card,Standard,Malaga,36.7213,-4.4214,Online,EUR,18.64,0,0,845,3174.81,Middle Income Segment,Gold Card with Travel Benefits
220,5548,2023-08-17 00:00:00,Fee,4682.696359,Checking Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,450,4485.75,Middle Income Segment,Mid-tier Savings Booster
221,4108,2024-08-31 00:00:00,Loan Payment,1225.99663,Credit Card,Platinum,Seville,37.3891,-5.9845,Online,EUR,32.89,0,167.57,524,6226.84,Middle Income Segment,Gold Card with Travel Benefits
222,8158,2024-04-12 00:00:00,Loan Payment,5100.040219,Checking Account,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,71.32,790,8279.88,High Income Segment,Premium Investment Services
223,8400,2023-06-06 00:00:00,Transfer,1414.403653,Mortgage,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,311,2510.1,Low Income Segment,Financial Literacy Program Access
224,4170,2023-01-03 00:00:00,Deposit,2879.194937,Savings Account,Student,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,799,8480.95,High Income Segment,Premium Investment Services
225,3255,2023-08-15 00:00:00,Deposit,8873.707873,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,87.3,0,638,5343.98,Middle Income Segment,Personal Loan Cashback Offer
226,2154,2024-10-27 00:00:00,Deposit,6140.19286,Mortgage,Business,Seville,37.3891,-5.9845,Online,EUR,0,0,0,651,5881.66,Middle Income Segment,Mid-tier Savings Booster
227,5499,2024-12-09 00:00:00,Fee,4544.085766,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,USD,0,0,0,502,7150.39,High Income Segment,Premium Investment Services
228,7295,2024-07-09 00:00:00,Loan Payment,1898.220256,Loan,Student,Seville,37.3891,-5.9845,Online,EUR,0,85.79,189,400,9573.89,High Income Segment,Premium Investment Services
229,7197,2024-09-03 00:00:00,Fee,2559.625551,Mortgage,Gold,Malaga,36.7213,-4.4214,Branch,USD,0,0,0,664,2001.67,Low Income Segment,Financial Literacy Program Access
230,2648,2024-03-21 00:00:00,Withdrawal,2580.80899,Savings Account,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,755,7133.96,High Income Segment,Premium Investment Services
231,6539,2023-04-07 00:00:00,Withdrawal,4647.498295,Savings Account,Student,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,638,6603.85,Middle Income Segment,Mid-tier Savings Booster
232,5199,2025-01-14 00:00:00,Transfer,5830.453554,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,0,666,8287.62,High Income Segment,Exclusive Platinum Package
233,9445,2023-06-24 00:00:00,Withdrawal,9062.100799,Credit Card,Student,Bilbao,43.263,-2.935,ATM,EUR,47.54,0,0,360,5709.16,Middle Income Segment,Gold Card with Travel Benefits
234,3557,2025-05-19 00:00:00,Deposit,5410.038122,Checking Account,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,811,1632.27,Low Income Segment,Financial Literacy Program Access
235,6592,2024-04-13 00:00:00,Transfer,6103.989257,Checking Account,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,399,8161.35,High Income Segment,Premium Investment Services
236,1098,2024-12-14 00:00:00,Loan Payment,9174.194379,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,USD,9.82,0,123.68,833,3061.83,Middle Income Segment,Gold Card with Travel Benefits
237,3200,2025-03-19 00:00:00,Card Payment,2856.943186,Savings Account,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,749,3336.64,Middle Income Segment,Mid-tier Savings Booster
238,3961,2025-05-07 00:00:00,Loan Payment,7971.46968,Loan,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,94.9,5.96,502,3563.99,Middle Income Segment,Personal Loan Cashback Offer
239,5973,2024-04-11 00:00:00,Withdrawal,5667.386838,Credit Card,Student,Malaga,36.7213,-4.4214,ATM,EUR,38.69,0,0,378,2113.88,Low Income Segment,Financial Literacy Program Access
240,5433,2025-04-29 00:00:00,Withdrawal,3915.998811,Savings Account,Business,Bilbao,43.263,-2.935,Online,EUR,0,0,0,741,4310.97,Middle Income Segment,Mid-tier Savings Booster
241,3869,2023-11-04 00:00:00,Loan Payment,4084.556728,Mortgage,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0.1,484,9989.94,High Income Segment,Exclusive Platinum Package
242,1956,2024-09-28 00:00:00,Withdrawal,11745.00219,Mortgage,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,817,9826.23,High Income Segment,Exclusive Platinum Package
243,9352,2024-07-30 00:00:00,Withdrawal,3560.639205,Savings Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,742,8655.22,High Income Segment,Premium Investment Services
244,6699,2024-03-08 00:00:00,Fee,8976.658718,Mortgage,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,513,1653.59,Low Income Segment,Financial Literacy Program Access
245,7944,2023-12-26 00:00:00,Card Payment,309.9901056,Checking Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,675,6527.84,Middle Income Segment,Mid-tier Savings Booster
246,5493,2024-02-07 00:00:00,Card Payment,7578.240028,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,33.04,0,0,744,9662.42,High Income Segment,Exclusive Platinum Package
247,5911,2025-01-23 00:00:00,Loan Payment,1039.413909,Checking Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,7.51,600,9824,High Income Segment,Premium Investment Services
248,4987,2023-02-03 00:00:00,Loan Payment,4798.56678,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,191.65,820,8440.24,High Income Segment,Premium Investment Services
249,7015,2023-12-15 00:00:00,Withdrawal,806.0956456,Credit Card,Platinum,Bilbao,43.263,-2.935,Branch,EUR,30.96,0,0,589,3312.64,Middle Income Segment,Gold Card with Travel Benefits
250,2218,2024-06-11 00:00:00,Deposit,10736.20386,Mortgage,Student,Zaragoza,41.6488,-0.8891,Online,USD,0,0,0,737,3455.63,Middle Income Segment,Mid-tier Savings Booster
251,5496,2025-03-30 00:00:00,Fee,3531.68136,Credit Card,Platinum,Madrid,40.4168,-3.7038,Branch,USD,4.89,0,0,395,4309.62,Middle Income Segment,Gold Card with Travel Benefits
252,5735,2025-05-19 00:00:00,Deposit,7198.589051,Credit Card,Platinum,Bilbao,43.263,-2.935,ATM,USD,46.08,0,0,411,7652.92,High Income Segment,Exclusive Platinum Package
253,5555,2024-08-16 00:00:00,Withdrawal,7739.519282,Mortgage,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,525,1422.3,Low Income Segment,Financial Literacy Program Access
254,9050,2023-12-30 00:00:00,Loan Payment,7820.796585,Loan,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,57.71,145.62,403,3917.05,Middle Income Segment,Personal Loan Cashback Offer
255,4446,2023-10-17 00:00:00,Deposit,1137.771944,Mortgage,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,374,8343.42,High Income Segment,Exclusive Platinum Package
256,2045,2023-01-04 00:00:00,Card Payment,7536.776267,Checking Account,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,454,9801.52,High Income Segment,Premium Investment Services
257,7893,2025-04-18 00:00:00,Transfer,60.13265764,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,USD,0,57.59,0,300,4899.27,Middle Income Segment,Personal Loan Cashback Offer
258,2693,2024-06-21 00:00:00,Deposit,7339.528268,Checking Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,464,7698.45,High Income Segment,Premium Investment Services
259,4436,2024-11-06 00:00:00,Loan Payment,2836.621816,Savings Account,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0,0,51.88,773,5390.2,Middle Income Segment,Mid-tier Savings Booster
